,YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Age(months),Sex,Race/Ethnicity
3080,2020,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,13.6,13.6,,,American Indian/Alaska Native
3081,2020,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,9.3,9.3,,Female,
3082,2020,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,15.3,15.3,,,Non-Hispanic Black
3083,2020,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,15.7,15.7,,Male,
3084,2020,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16,16,48 - 59,,
3085,2020,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.3,17.3,,,American Indian/Alaska Native
3086,2020,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.3,14.3,,Male,
3087,2020,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,17,17,48 - 59,,
3088,2020,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,13.5,13.5,18 - 23,,
3089,2020,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,18.8,18.8,,,American Indian/Alaska Native
3090,2020,WA,Washington,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14,14,,Female,
3091,2020,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.8,13.8,,,
3092,2020,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,17.9,17.9,,,Hispanic
3093,2020,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11.7,11.7,,,Non-Hispanic Black
3094,2020,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.4,14.4,,Male,
3095,2020,AR,Arkansas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.3,14.3,,,American Indian/Alaska Native
3096,2020,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.9,14.9,,Female,
3097,2020,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,15,15,12 - 17,,
3098,2020,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,17.6,17.6,,,Hispanic
3099,2020,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14.8,14.8,,,Non-Hispanic White
3100,2020,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,13.4,13.4,,,Non-Hispanic Black
3101,2020,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11.2,11.2,,Male,
3102,2020,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,11.4,11.4,,,Asian/Pacific Islander
3103,2020,GA,Georgia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,12.4,12.4,,,Non-Hispanic White
3104,2020,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.1,15.1,,,Asian/Pacific Islander
3105,2020,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,20.7,20.7,,,American Indian/Alaska Native
3106,2020,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,18,18,36 - 47,,
3107,2020,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14.5,14.5,48 - 59,,
3108,2020,WA,Washington,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.2,12.2,6 - 11,,
3109,2020,GA,Georgia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.6,14.6,48 - 59,,
3110,2020,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16,16,,Female,
3111,2020,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11.5,11.5,,,Non-Hispanic Black
3112,2020,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14,14,6 - 11,,
3113,2020,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,17.4,17.4,48 - 59,,
3114,2020,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,13.6,13.6,,,Hispanic
3115,2020,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,8.7,8.7,,,Hispanic
3116,2020,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,14.1,14.1,,,
3117,2020,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,,,,,Non-Hispanic Black
3118,2020,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13.7,13.7,,Male,
3119,2020,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,19.3,19.3,,,American Indian/Alaska Native
3120,2020,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11,11,,,Non-Hispanic White
3121,2020,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,,,,Asian/Pacific Islander
3122,2020,WV,West Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16,16,,,Non-Hispanic Black
3123,2020,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,11.6,11.6,24 - 35,,
3124,2020,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,17.3,17.3,,Male,
3125,2020,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.4,14.4,12 - 17,,
3126,2020,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.9,15.9,,Female,
3127,2020,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,9.7,9.7,,,Hispanic
3128,2020,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,8.3,8.3,,,
3129,2020,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,23.3,23.3,,,Hispanic
3130,2020,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.3,15.3,36 - 47,,
3131,2020,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.6,15.6,,,
3132,2020,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,20.8,20.8,,,Hispanic
3133,2020,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,16.4,16.4,48 - 59,,
3134,2020,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,13,13,,Female,
3135,2020,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,11.8,11.8,24 - 35,,
3136,2020,FL,Florida,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.9,10.9,,,Non-Hispanic White
3137,2020,VT,Vermont,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,,,,,American Indian/Alaska Native
3138,2020,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.6,10.6,,,
3139,2020,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,13,13,,Male,
3140,2020,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,15.2,15.2,,,Hispanic
3141,2020,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.4,10.4,12 - 17,,
3142,2020,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,9.5,9.5,,Female,
3143,2020,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,16.1,16.1,48 - 59,,
3144,2020,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.5,15.5,,,Non-Hispanic White
3145,2020,GA,Georgia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,15.5,15.5,,,American Indian/Alaska Native
3146,2020,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.3,16.3,,Female,
3147,2020,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.7,12.7,,,Non-Hispanic White
3148,2020,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,4.7,4.7,,,Asian/Pacific Islander
3149,2020,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,21.3,21.3,,,American Indian/Alaska Native
3150,2020,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.9,14.9,,,Non-Hispanic Black
3151,2020,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,14.5,14.5,,,Non-Hispanic Black
3152,2020,CO,Colorado,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,6.4,6.4,,Male,
3153,2020,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,15.3,15.3,,Female,
3154,2020,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14,14,12 - 17,,
3155,2020,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,5.6,5.6,,,Asian/Pacific Islander
3156,2020,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.6,11.6,,,Hispanic
3157,2020,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,9.6,9.6,,Female,
3158,2020,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,15.2,15.2,6 - 11,,
3159,2020,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16,16,,,Non-Hispanic White
3160,2020,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,11.5,11.5,,,
3161,2020,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.2,10.2,12 - 17,,
3162,2020,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.6,16.6,48 - 59,,
3163,2020,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,12.6,12.6,,,Non-Hispanic White
3164,2020,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.6,15.6,36 - 47,,
3165,2020,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,12.4,12.4,,,Non-Hispanic White
3166,2020,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,10.3,10.3,,,Non-Hispanic White
3167,2020,WA,Washington,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,16.6,16.6,,,
3168,2020,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,7.2,7.2,,,Non-Hispanic White
3169,2020,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,9.5,9.5,6 - 11,,
3170,2020,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,15.7,15.7,,Female,
3171,2020,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have an overweight classification,12.4,12.4,36 - 47,,
3172,2020,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 2 to 4 years who have obesity,9.5,9.5,,Female,
3173,2020,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,9.2,9.2,,,Asian/Pacific Islander
3174,2020,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,12.2,12.2,,,Non-Hispanic White
3175,2020,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,14.6,14.6,12 - 17,,
